result #,search engine,query,article title,article url,article description,total nr of results (best guess),date,timestamp
57,google,Donald Trump,Donald Trump - Business Insider,https://www.businessinsider.com/category/donald-trump,The general who led the fight against ISIS says Trump's new policy 'breaks that trust' after years of hard fighting The general who led the fight against ISIS says ...,989000000,n/a,n/a
58,google,Donald Trump,Donald Trump news,,,,,
59,google,Donald Trump,Donald Trump | New York Post,https://nypost.com/tag/donald-trump/,Get the latest news and breaking news on Donald Trump,,,
60,google,Donald Trump,Donald Trump: Latest News,,,,,
61,google,Donald Trump,Donald Trump: Latest News,,,,,
62,google,Donald Trump,Donald Trump tries to pollute America with his California ...,https://www.usatoday.com/story/opinion/2019/10/09/donald-trump-pollute-america-california-scheming-editorials-debates/3846279002/,Donald Trump sics EPA and DOT to punish California in its fight on climate change. His abuse of power mocks Republican deference to states: ...,989000000,12 hours ago ,1570652141
63,google,Donald Trump,Impeachment: Donald Trump says no cooperation with Nancy ...,https://www.usatoday.com/story/news/politics/2019/10/08/impeachment-donald-trump-say-no-evidence-nancy-pelosi-until-things-improve/3911234002/,Speaker Nancy Pelosi has accused Donald Trump of seeking to stonewall the impeachment inquiry into the president's dealings with Ukraine.,989000000,1 day ago ,1570608941
64,google,Donald Trump,Biden calls for Trump's impeachment,,,,,
65,google,Donald Trump,Joe Biden Calls For Donald Trump Impeachment 'To Preserve ...,https://www.npr.org/2019/10/09/768663208/joe-biden-calls-for-trump-impeachment-to-preserve-our-constitution,The former vice president and 2020 candidate said,,,
66,google,Donald Trump,Donald Trump | Page Six,https://pagesix.com/tag/donald-trump/,Get the latest donald trump news,,,
67,google,Donald Trump,List: Congressional Republicans mostly silent on Trump's call ...,https://www.cnn.com/2019/10/04/politics/republican-response-trump-china-biden/index.html,CNN contacted in recent days more than 80 offices for Republican lawmakers in the House and Senate to see if any had concerns about ...,989000000,2 days ago ,1570522541
68,google,Donald Trump,Ukraine dishonesty blitz: Trump made 66 false claims last ...,https://www.cnn.com/2019/10/09/politics/trump-october-fact-check-ukraine-whistleblower/index.html,President Donald Trump made 66 false claims last week,,,
69,google,Donald Trump,Trump defies Democrats with all-out political warfare on ...,https://www.cnn.com/2019/10/09/politics/donald-trump-democrats-impeachment-nancy-pelosi/index.html,Donald Trump drove Democrats to the first crucial pivot point of their impeachment confrontation on Tuesday with a defiant declaration that his ...,989000000,17 hours ago ,1570634142
70,google,Donald Trump,Donald Trump dismisses United Nations deficits,,,,,
71,google,Donald Trump,Donald Trump | Page 1 | The New Republic,https://newrepublic.com/tags/donald-trump,"Donald Trump's New Lost Cause. ""Civil war"" rhetoric is not uncommon on the fringes of American political discourse. Now it's also coming from the White House.",989000000,n/a,n/a
72,google,Donald Trump,Donald Trump - IMDb,https://www.imdb.com/name/nm0874339/,Donald Trump,,,
73,google,Donald Trump,President Donald Trump critical of Warriors' Steve Kerr,,,,,
74,google,Donald Trump,Donald Trump - Axios,https://www.axios.com/tag/donald-trump/,All major 2020 Democratic candidates have joined the call to launch an impeachment inquiry against President Trump. Driving the news: Speaker Nancy Pelosi ...,989000000,n/a,n/a
75,google,Donald Trump,Donald Trump on the Issues,https://www.ontheissues.org/donald_trump.htm,Donald Trump on the Issues on Donald Trump; Presidential candidates.,989000000,n/a,n/a
76,google,Donald Trump,Trump's attacks fuel concerns for whistleblower - POLITICO,https://www.politico.com/news/2019/10/09/trump-ukraine-whistleblower-attacks-043567,President Donald Trump's escalating war on the whistleblower who sounded the alarm over his July phone call with Ukraine's president is ...,989000000,12 hours ago ,1570652143
77,google,Donald Trump,Donald Trump: Latest News,,,,,
78,google,Donald Trump,Donald Trump,,,,,
79,google,Donald Trump,The impeachment inquiry into President Donald Trump ...,https://www.cnn.com/politics/live-news/impeachment-inquiry-10-08-2019/index.html,The House is moving forward with its impeachment inquiry into President Donald Trump. Follow here for the latest.,989000000,1 day ago ,1570608943
80,google,Donald Trump,Even Republicans know that Trump can't do the job of president,https://www.cnn.com/2019/10/08/opinions/syria-kurds-republicans-filipovic/index.html,It's telling that Republicans are willing to criticize this President on an issue -- like the withdrawal of US troops from Syria and abandonment of ...,989000000,16 hours ago ,1570637743
81,google,Donald Trump,Joe Biden calls for Trump to be impeached - CNNPolitics,https://www.cnn.com/2019/10/09/politics/joe-biden-trump-impeached/index.html,Former Vice President Joe Biden on Wednesday for the first time called for President Donald Trump's impeachment.,989000000,13 hours ago ,1570648543
82,google,Donald Trump,Impeachment inquiry against Donald Trump - Wikipedia,https://en.wikipedia.org/wiki/Impeachment_inquiry_against_Donald_Trump,An impeachment inquiry against Donald Trump,,,
83,google,Donald Trump,Donald Trump Jr.'s Speaking Engagement at UF Sparks ...,https://time.com/5693924/donald-trump-jr-event-protest-florida/,Donald Trump Jr. plans to speak at the University of Florida Thursday,,,
84,google,Donald Trump,President Donald Trump calls out Warriors' Steve Kerr over ...,https://www.nbcsports.com/bayarea/warriors/president-donald-trump-calls-out-warriors-steve-kerr-over-china-comments,Steve Kerr became the latest member of the sports world to draw the ire of President Trump.,989000000,11 hours ago ,1570655744
85,google,Donald Trump,Donald J. Trump (@realDonaldTrump) | Twitter,https://twitter.com/realdonaldtrump,The latest Tweets from Donald J. Trump (@realDonaldTrump). 45th President of the United States of America    . Washington,,,
86,google,Donald Trump,Donald J. Trump (@realDonaldTrump) | Twitter,https://twitter.com/realdonaldtrump?lang=en.,The latest Tweets from Donald J. Trump (@realDonaldTrump). 45th President of the United States of America    . Washington,,,
87,google,Donald Trump,Donald J. Trump (@realDonaldTrump) | Twitter,https://twitter.com/realdonaldtrump?lang=dedonald%20trump%20titter,The latest Tweets from Donald J. Trump (@realDonaldTrump). 45th President of the United States of America    . Washington,,,
88,google,Donald Trump,Donald J. Trump (@realDonaldTrump) | Twitter,https://twitter.com/realdonaldtrump?lang=pt_pt,Os Tweets mais recentes de Donald J. Trump (@realDonaldTrump). 45th President of the United States of America    . Washington,,,
89,google,Donald Trump,Donald J. Trump (@realDonaldTrump) | Twitter,https://twitter.com/realdonaldtrump?lang=e,The latest Tweets from Donald J. Trump (@realDonaldTrump). 45th President of the United States of America    . Washington,,,
90,google,Donald Trump,Donald J. Trump (@realDonaldTrump) | Twitter,https://twitter.com/realdonaldtrump?lang=ar3-Instagram,The latest Tweets from Donald J. Trump (@realDonaldTrump). 45th President of the United States of America    . Washington,,,
91,google,Donald Trump,Donald J. Trump (@realDonaldTrump) | Twitter,https://twitter.com/realdonaldtrump?lang=de%2F,In fact,,,
92,google,Donald Trump,Donald J. Trump (@realDonaldTrump) | Twitter,https://twitter.com/realdonaldtrump?lang=it%3Fflip%3Dtrue,The latest Tweets from Donald J. Trump (@realDonaldTrump). 45th President of the United States of America    . Washington,,,
93,google,Donald Trump,Donald J. Trump (@realDonaldTrump) | Twitter,https://twitter.com/realdonaldtrump?lang=de.Bester%20Mann%20I%20x-diaries%20I%20DmX-where%20da%20hood%20atX-Diaries,The latest Tweets from Donald J. Trump (@realDonaldTrump). 45th President of the United States of America    . Washington,,,
94,google,Donald Trump,Donald J. Trump (@realDonaldTrump) | Twitter,https://twitter.com/realdonaldtrump?lang=es%20T,The latest Tweets from Donald J. Trump (@realDonaldTrump). 45th President of the United States of America    . Washington,,,
95,google,Donald Trump,Matt Drudge sours on President Trump as he faces ... - CNN.com,https://www.cnn.com/videos/politics/2019/10/10/matt-drudge-trump-impeachment-sot-vpx-nr.cnn,President Donald Trump,,,
96,google,Donald Trump,Donald Trump declares war on the impeachment inquiry,https://www.msnbc.com/deadline-white-house/watch/donald-trump-declares-war-on-the-impeachment-inquiry-70872645521,Axios' Jonathan Swan,,,
97,google,Donald Trump,Donald Trump mixes up his friends' birthdays - MSNBC.com,https://www.msnbc.com/all-in/watch/donald-trump-mixes-up-his-friends-birthdays-70956613906,Vladimir Putin turned 67 this week - without any acknowledgment from Donald Trump.,989000000,n/a,n/a
98,google,Donald Trump,Donald Trump betrays American allies as Turkey launches ...,https://www.msnbc.com/deadline-white-house/watch/donald-trump-betrays-american-allies-as-turkey-launches-military-attack-in-syria-70944837772,Retired four-star general Barry McCaffrey,,,
99,google,Donald Trump,Donald Trump - RationalWiki,https://rationalwiki.org/wiki/Donald_Trump,"Donald John ""Cheeto Benito"" Trump",,,
