result #,search engine,query,article title,article url,article description,total nr of results (best guess),date,timestamp
25,google,Greta Thunberg,An Iowa High School Teacher Has Resigned After Making ...,https://www.buzzfeednews.com/article/tasneemnashrulla/teacher-resign-greta-thunberg-sniper-rifle-facebook-comment,An Iowa high school teacher who made a threatening Facebook comment about teenage climate activist Greta Thunberg's rally in Iowa City last ...,129000000,2 days ago ,1570790568
26,google,Greta Thunberg,Speeches by Greta Thunberg - FridaysForFuture,https://www.fridaysforfuture.org/greta-speeches,Greta Thunberg speech at the National Assembly in Paris 2019-07-23 ... Greta Thunberg challenging The World Economic Forum in Davos - January 22 2019,129000000,n/a,n/a
27,google,Greta Thunberg,Greta Thunberg's Meteoric Rise to Fame | PEOPLE.com,https://people.com/human-interest/greta-thunberg-overcoming-depression-eclipsing-family-fame/,Climate change activist Greta Thunberg wasn't always the most famous teenager on the planet — in fact,,,
28,google,Greta Thunberg,Greta Thunberg - YouTube,https://www.youtube.com/watch?v=H2QxFM9y0tY,In this passionate call to action,,,
29,google,Greta Thunberg,Greta Thunberg leads climate change rally in Denver - watch ...,https://www.youtube.com/watch?v=sIonpH8gLUk,Teen activist Greta Thunberg leads a climate change rally in Denver,,,
30,google,Greta Thunberg,Greta Thunberg Slams World Leaders for 'Behaving Like ...,https://www.youtube.com/watch?v=x3buvUlcDaE,Swedish climate activist Greta Thunberg plans to join a climate strike in Denver on Friday. The event near the ...,129000000,n/a,n/a
31,google,Greta Thunberg,Greta Thunberg (Young Climate Activist) at the Climate Action ...,https://www.youtube.com/watch?v=u9KxE4Kv9A8,Greta Thunberg,,,
32,google,Greta Thunberg,Greta Thunberg's unforgettable message (Opinion) - CNN,https://www.cnn.com/2019/09/23/opinions/greta-thunberg-unforgettable-message-psaki/index.html,Jen Psaki writes that at the UN Climate Action Summit,,,
33,google,Greta Thunberg,Greta Thunberg in Denver: Teen climate activist leads rally in ...,https://www.denverpost.com/2019/10/11/greta-thunberg-denver-climate-strike/,As Greta Thunberg walked on stage to cap Friday's climate strike in downtown Denver,,,
34,google,Greta Thunberg,Greta Thunberg 'is a hero' for rallying world on climate change ...,https://www.express.co.uk/news/science/1189521/Greta-Thunberg-is-hero-climate-change-activist-WWF-climate-crisis-greta-thunberg-speech,GRETA THUNBERG,,,
35,google,Greta Thunberg,Greta Thunberg Didn't Win the Nobel Peace Prize. Good.,https://earther.gizmodo.com/greta-thunberg-didnt-win-the-nobel-peace-prize-good-1838970358,He was one of a few expected finalists,,,
36,google,Greta Thunberg,Greta Thunberg tells Denver rally: 'We are the change' - Denver7,https://www.thedenverchannel.com/news/front-range/denver/greta-thunberg-tells-denver-rally-we-are-the-change,DENVER (AP) — Young people must be prepared to continue striking to call for action on climate change for a long time and not back down,,,
37,google,Greta Thunberg,Greta Thunberg,,,,,
38,google,Greta Thunberg,Planet Earth Will Pay the Price for Greta Thunberg's ...,https://www.bloomberg.com/opinion/articles/2019-10-09/planet-earth-will-pay-the-price-for-greta-thunberg-s-radicalism,Political leaders around the globe have celebrated the 16-year-old climate activist Greta Thunberg – but can they handle her as she and her ...,129000000,4 days ago ,1570617770
39,google,Greta Thunberg,Greta Thunberg Like Any Other Teen In Her Spare Time ...,https://people.com/human-interest/greta-thunberg-like-any-other-teen-when-shes-not-saving-planet/,Climate Activist Greta Thunberg Is Just Like Any Other Teen When ... While Thunberg has become a powerhouse in the climate world (and ...,129000000,2 days ago ,1570790570
40,google,Greta Thunberg,Greta Thunberg - Posts | Facebook,https://www.facebook.com/gretathunbergsweden/posts,Greta Thunberg. 2442799 likes · 350552 talking about this. 16 year old climate and environmental activist with Asperger's #fridaysforfuture.,129000000,n/a,n/a
41,google,Greta Thunberg,Greta Thunberg: The disarming case to act right now on ...,https://www.ted.com/talks/greta_thunberg_the_disarming_case_to_act_right_now_on_climate?language=en,In this passionate call to action,,,
42,google,Greta Thunberg,Greta Thunberg to strike with Denver climate activists Friday,https://www.denverpost.com/2019/10/09/greta-thunberg-denver-cllimate-change-strike/,Sixteen-year-old Swedish climate activist Greta Thunberg who gained notoriety after speaking in front of the United Nations Climate Action ...,129000000,4 days ago ,1570617770
43,google,Greta Thunberg,Fatboy Slim Pays Tribute to Greta Thunberg During Live Show ...,https://time.com/5695968/fatboy-slim-greta-thunberg-united-nations-climate-speech/,Greta Thunberg's speech at the United Nations Climate Summit in September garnered widespread attention across the world — and now,,,
44,google,Greta Thunberg,Greta Thunberg Going Radical Won't Help the Planet,https://finance.yahoo.com/news/greta-thunberg-going-radical-won-040002065.html,(Bloomberg Opinion) -- Political leaders around the globe have celebrated the 16-year-old climate activist Greta Thunberg – but can they ...,129000000,4 days ago ,1570617770
45,google,Greta Thunberg,Greta Thunberg Joins Climate Change Strikers in Denver,https://www.westword.com/slideshow/great-thunberg-joins-climate-strikers-in-denver-11510721,On Friday,,,
46,google,Greta Thunberg,Greta Thunberg's Moment by Peter Singer - Project Syndicate,https://www.project-syndicate.org/commentary/thunberg-speech-civil-disobedience-climate-truth-by-peter-singer-2019-10,They were spoken by Greta Thunberg,,,
47,google,Greta Thunberg,Voyage of Greta Thunberg - Wikipedia,https://en.wikipedia.org/wiki/Voyage_of_Greta_Thunberg,Climate activist Greta Thunberg sailed across the Atlantic Ocean in August 2019 to attend climate conferences in New York City and Chile. She sailed from ...,129000000,n/a,n/a
48,google,Greta Thunberg,Greta Thunberg Snubbed for Nobel Peace Prize by ...,https://www.newsweek.com/greta-thunberg-snubbed-nobel-peace-prize-norway-natural-gas-exporter-1464587,The Nobel Committee has surprised oddsmakers by not picking 16-year-old Greta Thunberg to win the 2019 Nobel Peace Prize.,129000000,2 days ago ,1570790571
49,google,Greta Thunberg,Teens React To Global Climate Strike (Greta Thunberg ...,https://www.youtube.com/watch?v=fgNCYx2P9lc,Global Climate Strike (Greta Thunberg) reacted to by teens. Original links below. For more information on ...,129000000,n/a,n/a
50,google,Greta Thunberg,Nature Now video with Greta Thunberg,https://www.conservation.org/video/nature-now-video-with-greta-thunberg,In a new short film,,,
51,google,Greta Thunberg,Greta Thunberg - AP News,https://www.apnews.com/GretaThunberg,PEKIN,,,
52,google,Greta Thunberg,Teacher on leave for 'sniper rifle' comment about Greta ...,https://www.usatoday.com/story/news/nation/2019/10/06/teacher-leave-sniper-rifle-comment-greta-thunberg/3893160002/,"The high school science teacher wrote ""Dont have my sniper rifle"" on a post about Greta Thunberg",,,
53,google,Greta Thunberg,A personal conversation with Greta Thunberg on climate,,,,,
54,google,Greta Thunberg,Anne Hathaway defends Greta Thunberg from 'textbook ...,https://thehill.com/blogs/in-the-know/in-the-know/465399-anne-hathaway-defends-greta-thunberg-from-textbook-misogyny,"Actress Anne Hathaway is defending climate change activist Greta Thunberg from what she calls ""textbook misogyny"" from the Swedish ...",129000000,2 days ago ,1570790572
55,google,Greta Thunberg,Greta Thunberg lost Nobel because climate change unrelated ...,https://www.businessinsider.com/greta-thunberg-nobel-peace-prize-why-she-didnt-win-2019-10,Greta Thunberg was nominated for a Nobel Peace prize after leading strikes that push leaders to address climate change. Here's why she ...,129000000,2 days ago ,1570790572
56,google,Greta Thunberg,Greta Thunberg Leads Climate Rally in Denver | NowThis ...,https://www.youtube.com/watch?v=GHSdj323UxY,GRETA IN DENVER: 16-year-old Swedish climate activist Greta Thunberg leads a rally in Denver,,,
57,google,Greta Thunberg,Kim Kardashian Praises Greta Thunberg - YouTube,https://www.youtube.com/watch?v=6fEjjI-9SbM,While at the World Congress on Information Technology summit in Armenia,,,
58,google,Greta Thunberg,Greta Thunberg,,,,,
59,google,Greta Thunberg,Why middle-aged men hate Greta Thunberg | Financial Times,https://www.ft.com/content/843e1fa4-ea26-11e9-85f4-d00e5018f061,One of the things that has bothered me for a while is why so many middle-aged men seem to hate Greta Thunberg. Suddenly,,,
60,google,Greta Thunberg,Greta Thunberg joins climate strike in Denver - KKTV.com,https://www.kktv.com/content/news/Climate-activist-Greta-Thunberg-is-coming-to-Colorado-this-week-562667901.html,DENVER (KKTV) - Swedish climate activist Greta Thunberg says young people must be prepared to keep striking to call for action on climate ...,129000000,2 days ago ,1570790573
61,google,Greta Thunberg,Teacher resigns after 'sniper rifle' comment about Greta ...,https://nypost.com/2019/10/11/teacher-resigns-after-sniper-rifle-comment-about-greta-thunberg/,Iowa high school teacher Matt Baish,,,
62,google,Greta Thunberg,How did teen climate activist Greta Thunberg rise to fame so ...,https://www.pri.org/stories/2019-10-10/how-did-teen-climate-activist-greta-thunberg-rise-fame-so-quickly,Greta Thunberg,,,
63,google,Greta Thunberg,Greta Thunberg - As the rumours,,,,,
64,google,Greta Thunberg,Greta Thunberg - Recently I've seen many rumors... | Facebook,https://www.facebook.com/gretathunbergsweden/posts/recently-ive-seen-many-rumors-circulating-about-me-and-enormous-amounts-of-hate-/767646880269801/,Recently I've seen many rumors circulating about me and enormous amounts of hate. This is no surprise to me. I know that since most people are not aware...,129000000,n/a,n/a
65,google,Greta Thunberg,Teacher resigns after 'sniper rifle' comment about Greta ...,https://www.nydailynews.com/news/national/ny-sniper-comment-teacher-greta-thunberg-20191012-cry73lgzxranbhjavnomblriwy-story.html,Environmental activist Greta Thunberg,,,
66,google,Greta Thunberg,Satirical video mocks people who have a problem with Greta ...,https://www.euronews.com/living/2019/10/11/satirical-video-mocks-people-who-have-a-problem-with-greta-thunberg,The man is pictured shouting at a TV screen showing Greta Thunberg at the United Nations conference,,,
67,google,Greta Thunberg,Chemtrail Truthers Are Coming After Greta Thunberg,https://www.thedailybeast.com/chemtrail-truthers-are-coming-after-greta-thunberg,For weeks,,,
68,google,Greta Thunberg,Climate Activist Greta Thunberg Is Just Like Any Other Teen ...,https://www.yahoo.com/entertainment/climate-activist-greta-thunberg-just-204555341.html,Greta Thunberg Like Any Other Teen In Her Spare Time.,129000000,2 days ago ,1570790574
69,google,Greta Thunberg,The Story of 16 Year Old Climate Activist Greta Thunberg,https://medium.com/@tabitha.whiting/greta-thunberg-i-promised-myself-i-was-going-to-do-everything-i-could-to-make-a-difference-cb6fade1904,Greta Thunberg was born in Sweden to her mother Malenda Ernman,,,
70,google,Greta Thunberg,Teacher Put on Leave After 'Sniper Rifle' Comment About ...,https://www.nytimes.com/2019/10/06/us/Greta-thunberg-shooting-threat-teacher.html,Greta Thunberg,,,
71,google,Greta Thunberg,FridaysForFuture,https://www.fridaysforfuture.org/,FridaysForFuture. What is Fridays For Future? #FridaysforFuture is a peoples movement following the call from @GretaThunberg to school strike.,129000000,n/a,n/a
72,google,Greta Thunberg,Greta Thunberg: School strike for climate - save the world by ...,https://www.ted.com/talks/greta_thunberg_school_strike_for_climate_save_the_world_by_changing_the_rules/transcript?language=en,TED Talk Subtitles and Transcript: Greta Thunberg realized at a young age the lapse in what several climate ...,129000000,n/a,n/a
73,google,Greta Thunberg,Greta Thunberg participates in a climate rally in Denver ...,https://www.youtube.com/watch?v=kPcP1WlPGR4,Teen activist Greta Thunberg is participating in a climate rally in Denver,,,
74,google,Greta Thunberg,Kim Kardashian's thoughts on Greta Thunberg | Climate News ...,https://news.sky.com/video/kim-kardashians-thoughts-on-greta-thunberg-11830969,Kim Kardashian heaped praise on Swedish teenage climate activist Greta Thunberg,,,
75,google,Greta Thunberg,Greta Thunberg: ABC Insiders ends with Gerard Henderson ...,https://www.news.com.au/technology/environment/climate-change/abcs-insiders-program-ends-with-snide-swipe-at-teenage-activist-greta-thunberg/news-story/4b66071882839d6de96b5ad2bab10972,Teenage activist Greta Thunberg was back in the spotlight overnight after her Nobel Peace Prize “snub”,,,
76,google,Greta Thunberg,Fatboy Slim samples Greta Thunberg's speech to the UN ...,https://www.theguardian.com/global/video/2019/oct/09/fatboy-slim-samples-greta-thunbergs-speech-to-the-un-during-uk-concert-video,Fatboy Slim has played a mashup of Greta Thunberg's UN speech with his 1999 track Right Here,,,
77,google,Greta Thunberg,WATCH: Greta Thunberg's full speech to world leaders at UN ...,https://www.youtube.com/watch?v=KAJsdgTPJpU,Swedish climate activist Greta Thunberg chastised world leaders Monday,,,
78,google,Greta Thunberg,Greta Thunberg's emotional speech to EU leaders - YouTube,https://www.youtube.com/watch?v=FWsM9-_zrKo,A sometimes tearful Greta Thunberg criticised EU leaders in Strasbourg for not taking the threat posed by ...,129000000,n/a,n/a
79,google,Greta Thunberg,Greta Thunberg - About | Facebook,https://www.facebook.com/gretathunbergsweden/about/,Greta Thunberg. 2434735 likes · 484805 talking about this. 16 year old climate and environmental activist with Asperger's #fridaysforfuture.,129000000,n/a,n/a
80,google,Greta Thunberg,A Nobel for Sweden's Greta Thunberg? A tough decision.,https://www.pri.org/stories/2019-10-10/nobel-swedens-greta-thunberg-tough-decision-prize-committee,Swedish teenager Greta Thunberg's shaming of world leaders and air travelers over climate change has won her millions of admirers and ...,129000000,3 days ago ,1570704175
81,google,Greta Thunberg,greta thunberg : NPR,https://www.npr.org/tags/688831162/greta-thunberg,Transcript: Greta Thunberg's Speech At The U.N. Climate Action Summit · September 23,,,
82,google,Greta Thunberg,I Think About This A Lot: Greta Thunberg's Mom On Eurovision,https://www.thecut.com/2019/10/i-think-about-this-a-lot-greta-thunbergs-mom-on-eurovision.html,I think about Greta Thunberg's mom's operatic performance on Eurovision a lot. She is a camp goddess.,129000000,6 days ago ,1570444975
83,google,Greta Thunberg,Greta Thunberg Heads to Standing Rock - Earther | Gizmodo,https://earther.gizmodo.com/greta-thunberg-heads-to-standing-rock-to-support-indige-1838873376,Greta Thunberg,,,
84,google,Greta Thunberg,Climate Activist Greta Thunberg's Mom Is a Pop Star: Watch ...,https://people.com/human-interest/greta-thunberg-mom-pop-star/,Greta Thunberg's mother Malena Ernman has a catchy Euro-pop bop under her belt.,129000000,5 days ago ,1570531376
85,google,Greta Thunberg,Greta Thunberg on Saving the Planet,,,,,
86,google,Greta Thunberg,Teacher in Waterloo resigns after comments about Greta ...,https://www.kcrg.com/content/news/Teacher-in-Waterloo-resigns-after-comments-on-post-about-Greta-Thunberg--562849871.html,Teacher in Waterloo resigns after comments about Greta Thunberg on social post. Teacher placed on leave after comments online.,129000000,2 days ago ,1570790576
87,google,Greta Thunberg,Greta Thunberg,,,,,
88,google,Greta Thunberg,Greta Thunberg: Hanging effigy of teenage climate activist ...,https://www.independent.co.uk/news/world/europe/greta-thunberg-hanging-effigy-rome-italy-climate-change-protest-a9147021.html,An effigy of teenage climate activist Greta Thunberg hanging by a noose has been strung up under a bridge in Rome. The puppet features long ...,129000000,5 days ago ,1570531376
89,google,Greta Thunberg,'Right here,,,,,
90,google,Greta Thunberg,Fatboy Slim samples Greta Thunberg's speech to ... - YouTube,https://www.youtube.com/watch?v=qtuvP8En0vU,Greta Thunberg - Inspiring Others to Take a Stand Against Climate Change | The Daily Show. The Daily Show ...,129000000,n/a,n/a
91,google,Greta Thunberg,Greta Thunberg - HuffPost,https://www.huffpost.com/topic/greta-thunberg,Iowa Teacher Placed On Leave After 'Sniper' Comment About Greta Thunberg Visit. A high school science teacher's frightening Facebook remark was ...,129000000,n/a,n/a
92,google,Greta Thunberg,Greta Thunberg: The teenage old soul of the climate crisis - CNN,https://www.cnn.com/2019/09/20/us/greta-thunberg-profile-weir/index.html,Swedish teen Greta Thunberg has a manner that is level and unflinching. Her voice is soft and halting and she admits she may be the most ...,129000000,Sep-20,
93,google,Greta Thunberg,PHOTOS: Greta Thunberg joins Denver climate protest,https://www.denverpost.com/2019/10/11/photos-greta-thunberg-denver-climate-protest/,Hundreds gathered in Denver's Civic Center on Friday,,,
94,google,Greta Thunberg,Greta Thunberg - Time,https://time.com/collection-post/5584902/greta-thunberg-next-generation-leaders/,“Can you hear me?” Greta Thunberg asks the 150 members and advisers in the U.K. Houses of Parliament. She ...,129000000,n/a,n/a
95,google,Greta Thunberg,Greta Thunberg: Brexiteer accuses climate activist of never ...,https://www.indy100.com/article/greta-thunberg-tom-harwood-work-twitter-extinction-rebellion-protests-9150041,Tom Harwood accused Greta Thunberg of never having to 'work a day in her life' and people pointed out the obvious. Posted 1 day ago by Louis Staples in ...,129000000,n/a,n/a
96,google,Greta Thunberg,Greta Thunberg (@GretaThunberg) | Twitter,https://twitter.com/gretathunberg?lang=en,The latest Tweets from Greta Thunberg (@GretaThunberg). 16 year old climate and environmental activist with Asperger's #climatestrike #fridaysforfuture.,129000000,n/a,n/a
97,google,Greta Thunberg,Greta Thunberg (@GretaThunberg) | Twitter,https://twitter.com/gretathunberg?lang=en%3Fftag%3DMSF0951a18,The latest Tweets from Greta Thunberg (@GretaThunberg). 16 year old climate and environmental activist with Asperger's #climatestrike #fridaysforfuture.,129000000,n/a,n/a
98,google,Greta Thunberg,Greta Thunberg - Twitter,https://twitter.com/GretaThunberg?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,No information is available for this page.,,,
"Learn why""",129000000,n/a,n/a,,,,,
99,google,Greta Thunberg,Greta Thunberg (@GretaThunberg) | Twitter,https://twitter.com/gretathunberg?lang=dehttps%3A%2Fwww.instagram.com%2Fgretathunberg%2F%3Fhl%3Dde,The latest Tweets from Greta Thunberg (@GretaThunberg). 16 year old climate and environmental activist with Asperger's #climatestrike #fridaysforfuture.,129000000,n/a,n/a
