result #,search engine,query,article title,article url,article description,total nr of results (best guess),date,timestamp
18,google,Greta Thunberg,Greta Thunberg's unforgettable message (Opinion) - CNN,https://www.cnn.com/2019/09/23/opinions/greta-thunberg-unforgettable-message-psaki/index.html,Jen Psaki writes that at the UN Climate Action Summit,,,
19,google,Greta Thunberg,Fatboy Slim Pays Tribute to Greta Thunberg During Live Show ...,https://time.com/5695968/fatboy-slim-greta-thunberg-united-nations-climate-speech/,Greta Thunberg's speech at the United Nations Climate Summit in September garnered widespread attention across the world — and now,,,
20,google,Greta Thunberg,Greta Thunberg - YouTube,https://www.youtube.com/watch?v=H2QxFM9y0tY,In this passionate call to action,,,
21,google,Greta Thunberg,Greta Thunberg (Young Climate Activist) at the Climate Action ...,https://www.youtube.com/watch?v=u9KxE4Kv9A8,Greta Thunberg,,,
22,google,Greta Thunberg,Greta Thunberg on politicians: 'How dare they' - YouTube,https://www.youtube.com/watch?v=LWaE5SxwylQ,Swedish climate activist Greta Thunberg told a rally in Denver that young people must be prepared to keep ...,142000000,n/a,n/a
23,google,Greta Thunberg,Greta Thunberg,,,,,
24,google,Greta Thunberg,Greta Thunberg - Posts | Facebook,https://www.facebook.com/gretathunbergsweden/posts,Greta Thunberg. 2442799 likes · 350552 talking about this. 16 year old climate and environmental activist with Asperger's #fridaysforfuture.,142000000,n/a,n/a
25,google,Greta Thunberg,Greta Thunberg: The disarming case to act right now on ...,https://www.ted.com/talks/greta_thunberg_the_disarming_case_to_act_right_now_on_climate?language=en,In this passionate call to action,,,
26,google,Greta Thunberg,Voyage of Greta Thunberg - Wikipedia,https://en.wikipedia.org/wiki/Voyage_of_Greta_Thunberg,Climate activist Greta Thunberg sailed across the Atlantic Ocean in August 2019 to attend climate conferences in New York City and Chile. She sailed from ...,142000000,n/a,n/a
27,google,Greta Thunberg,Nature Now video with Greta Thunberg,https://www.conservation.org/video/nature-now-video-with-greta-thunberg,In a new short film,,,
28,google,Greta Thunberg,Greta Thunberg - AP News,https://www.apnews.com/GretaThunberg,WATERLOO,,,
29,google,Greta Thunberg,Fox News apologizes to Greta Thunberg for 'mentally ill ...,https://www.cnn.com/2019/09/24/media/fox-news-greta-thunberg/index.html,New York (CNN Business) Fox News apologized to Swedish climate activist Greta Thunberg Monday night for a guest's comments during a ...,142000000,Sep-24,
30,google,Greta Thunberg,Greta Thunberg - Recently I've seen many rumors... | Facebook,https://www.facebook.com/gretathunbergsweden/posts/recently-ive-seen-many-rumors-circulating-about-me-and-enormous-amounts-of-hate-/767646880269801/,Recently I've seen many rumors circulating about me and enormous amounts of hate. This is no surprise to me. I know that since most people are not aware...,142000000,n/a,n/a
31,google,Greta Thunberg,The Story of 16 Year Old Climate Activist Greta Thunberg,https://medium.com/@tabitha.whiting/greta-thunberg-i-promised-myself-i-was-going-to-do-everything-i-could-to-make-a-difference-cb6fade1904,Greta Thunberg was born in Sweden to her mother Malenda Ernman,,,
32,google,Greta Thunberg,FridaysForFuture,https://www.fridaysforfuture.org/,FridaysForFuture. What is Fridays For Future? #FridaysforFuture is a peoples movement following the call from @GretaThunberg to school strike.,142000000,n/a,n/a
33,google,Greta Thunberg,Greta Thunberg: School strike for climate - save the world by ...,https://www.ted.com/talks/greta_thunberg_school_strike_for_climate_save_the_world_by_changing_the_rules/transcript?language=en,TED Talk Subtitles and Transcript: Greta Thunberg realized at a young age the lapse in what several climate ...,142000000,n/a,n/a
34,google,Greta Thunberg,Transcript: Greta Thunberg's Speech At The U.N. Climate ...,https://www.npr.org/2019/09/23/763452863/transcript-greta-thunbergs-speech-at-the-u-n-climate-action-summit,Climate activist Greta Thunberg,,,
35,google,Greta Thunberg,Greta Thunberg Didn't Win the Nobel Peace Prize. Good.,https://earther.gizmodo.com/greta-thunberg-didnt-win-the-nobel-peace-prize-good-1838970358,He was one of a few expected finalists,,,
36,google,Greta Thunberg,Greta Thunberg - About | Facebook,https://www.facebook.com/gretathunbergsweden/about/,Greta Thunberg. 2434735 likes · 484805 talking about this. 16 year old climate and environmental activist with Asperger's #fridaysforfuture.,142000000,n/a,n/a
37,google,Greta Thunberg,Greta Thunberg's emotional speech to EU leaders - YouTube,https://www.youtube.com/watch?v=FWsM9-_zrKo,A sometimes tearful Greta Thunberg criticised EU leaders in Strasbourg for not taking the threat posed by ...,142000000,n/a,n/a
38,google,Greta Thunberg,WATCH: Greta Thunberg's full speech to world leaders at UN ...,https://www.youtube.com/watch?v=KAJsdgTPJpU,Swedish climate activist Greta Thunberg chastised world leaders Monday,,,
39,google,Greta Thunberg,Greta Thunberg - HuffPost,https://www.huffpost.com/topic/greta-thunberg,Greta Thunberg Just Sassed Putin With Her Classic Clapback Style. The climate activist is ... Teen Climate Activist Greta Thunberg Wins 'Alternative Nobel Prize'.,142000000,n/a,n/a
40,google,Greta Thunberg,Greta Thunberg: The teenage old soul of the climate crisis - CNN,https://www.cnn.com/2019/09/20/us/greta-thunberg-profile-weir/index.html,Swedish teen Greta Thunberg has a manner that is level and unflinching. Her voice is soft and halting and she admits she may be the most ...,142000000,Sep-20,
41,google,Greta Thunberg,Greta Thunberg - Time,https://time.com/collection-post/5584902/greta-thunberg-next-generation-leaders/,“Can you hear me?” Greta Thunberg asks the 150 members and advisers in the U.K. Houses of Parliament. She ...,142000000,n/a,n/a
42,google,Greta Thunberg,Greta Thunberg,,,,,
43,google,Greta Thunberg,Teen Climate Activist Greta Thunberg Arrives In New York ...,https://www.npr.org/2019/08/28/754818342/teen-climate-activist-greta-thunberg-arrives-in-new-york-after-sailing-the-atlan,Greta Thunberg,,,
44,google,Greta Thunberg,VIDEO: 'This Is All Wrong,,,,,
45,google,Greta Thunberg,Why Greta Thunberg can capture our attention on climate.,https://slate.com/technology/2019/09/greta-thunberg-climate-activism-scares-the-right-and-the-left.html,It's been a year since teenage Swedish climate protester Greta Thunberg began her solitary school strike outside the Parliament building in ...,142000000,Sep-09,
46,google,Greta Thunberg,Greta Thunberg to world leaders: 'How dare you? You have ...,https://www.youtube.com/watch?v=TMrtLsQbaok,'You have stolen my dreams and my childhood with your empty words,,,
47,google,Greta Thunberg,In full: Climate activist Greta Thunberg rebukes world leaders ...,https://www.youtube.com/watch?v=rYxt0BeTrT8,The teenager reprimanded those who she accused of ignoring science and being too slow in their approach to ...,142000000,n/a,n/a
48,google,Greta Thunberg,Greta Thunberg condemns world leaders in emotional speech ...,https://www.theguardian.com/environment/2019/sep/23/greta-thunberg-speech-un-2019-address,Greta Thunberg has excoriated world leaders for their “betrayal” of young people through their inertia over the climate crisis at a United Nations ...,142000000,Sep-23,
49,google,Greta Thunberg,'Let's do it now': Greta Thunberg crosses Atlantic and calls for ...,https://www.theguardian.com/environment/2019/aug/28/greta-thunberg-arrival-in-new-york-delayed-by-rough-seas,Greta Thunberg arrived in New York on Wednesday,,,
50,google,Greta Thunberg,Greta Thunberg to Congress: 'You're not trying hard enough ...,https://www.theguardian.com/environment/2019/sep/17/greta-thunberg-to-congress-youre-not-trying-hard-enough-sorry,At a meeting of the Senate climate crisis task force on Tuesday,,,
51,google,Greta Thunberg,Greta Thunberg,,,,,
52,google,Greta Thunberg,Why Greta Thunberg Makes Adults Uncomfortable - The Atlantic,https://www.theatlantic.com/science/archive/2019/09/why-greta-wins/598612/,In a very short time,,,
53,google,Greta Thunberg,Why didn't Greta Thunberg win the Nobel Peace Prize? - The ...,https://www.washingtonpost.com/world/europe/why-didnt-greta-thunberg-win-the-nobel-peace-prize/2019/10/11/e84e6efc-eba4-11e9-9306-47cb0324fd44_story.html,LONDON — Teenage climate activist Greta Thunberg was the odds-on favorite to win this year's Nobel Peace Prize. The award would have ...,142000000,1 day ago ,1570826991
54,google,Greta Thunberg,Greta Thunberg: Kids 'will never forgive' you for failing on ...,https://www.cnn.com/2019/09/23/weather/greta-thunberg-unga-climate-speech-intl/index.html,Greta Thunberg doesn't mince words. Not even when addressing the world's most powerful people.,142000000,Sep-23,
55,google,Greta Thunberg,Teen climate activist Greta Thunberg delivers scathing speech ...,https://www.nbcnews.com/news/world/teen-climate-activist-greta-thunberg-delivers-scathing-speech-u-n-n1057621,Teen climate activist Greta Thunberg gave a scathing speech at the United Nations Climate Action Summit on Monday,,,
56,google,Greta Thunberg,United Nations Climate Action Summit: Greta Thunberg and ...,https://www.cnn.com/2019/09/23/world/united-nations-greta-thunberg-children-climate-change-human-rights-complaint/index.html,Swedish climate activist Greta Thunberg and 15 other children filed a complaint with the United Nation alleging that five of the world's leading ...,142000000,Sep-23,
57,google,Greta Thunberg,Greta Thunberg,,,,,
58,google,Greta Thunberg,'You did not act in time': Greta Thunberg's full speech to MPs ...,https://www.theguardian.com/environment/2019/apr/23/greta-thunberg-full-speech-to-mps-you-did-not-act-in-time,Read the full text of the speech Greta Thunberg gave to MPs at the Houses of Parliament.,142000000,n/a,n/a
59,google,Greta Thunberg,Greta Thunberg,,,,,
60,google,Greta Thunberg,Teen activist Greta Thunberg takes her youth climate ...,https://www.washingtonpost.com/climate-environment/2019/09/13/teen-activist-greta-thunberg-takes-her-youth-climate-campaign-washington/,Barely a year ago,,,
61,google,Greta Thunberg,Greta Thunberg - Simple English Wikipedia,,,,,
62,google,Greta Thunberg,Greta Thunberg tells Denver rally: 'We are the change',https://www.apnews.com/00c8d08e51514dd98d88929501698047,DENVER (AP) — Young people must be prepared to continue striking to call for action on climate change for a long time and not back down,,,
63,google,Greta Thunberg,Greta Thunberg,,,,,
64,google,Greta Thunberg,Greta Thunberg — Quartz,https://qz.com/re/greta-thunberg/,Global news and insights for leaders.,142000000,n/a,n/a
65,google,Greta Thunberg,Greta Thunberg: 9 things to know about the climate change ...,https://www.usatoday.com/story/news/politics/2019/09/18/greta-thunberg-6-things-know-climate-change-activist/2358463001/,Teen climate activist Greta Thunberg has addressed a UN summit,,,
66,google,Greta Thunberg,Greta Thunberg school strike: She is traveling to Chile without ...,https://www.vox.com/energy-and-environment/2019/10/4/20896932/greta-thunberg-school-strike-travel-chile,Greta Thunberg is traveling from Canada to Chile without leaving the ground. The teen activist is striking in Denver on Friday as she continues ...,142000000,Oct-04,
67,google,Greta Thunberg,Greta Thunberg is right: It's time to haul ass on climate change ...,https://www.vox.com/energy-and-environment/2019/10/4/20896541/greta-thunberg-panic-carbon-tax-price,When Swedish climate activist Greta Thunberg addressed the elites assembled at the World Economic Forum in Davos,,,
68,google,Greta Thunberg,"Greta Thunberg on the ""gift"" of Asperger's in fighting climate ...",https://www.youtube.com/watch?v=BQ4rBLCpEeM,At 16,,,
69,google,Greta Thunberg,Greta Thunberg Sets Sail for U.N. Climate Talks - The New ...,https://www.nytimes.com/2019/08/13/climate/greta-thunberg-sailing.html,PLYMOUTH,,,
70,google,Greta Thunberg,Greta Thunberg tells U.N. climate summit to take action on ...,https://www.washingtonpost.com/climate-environment/2019/09/23/greta-thunberg-vows-that-if-un-doesnt-tackle-climate-change-we-will-never-forgive-you/,Teenage climate activist Greta Thunberg had one question for the global leaders assembled at the United Nations: “How dare you?” Days after ...,142000000,Sep-23,
71,google,Greta Thunberg,Greta Thunberg and Her Hail Mary Climate Movement,http://nymag.com/intelligencer/2019/09/greta-thunberg-climate-change-movement.html,The 16-year-old climate activist Greta Thunberg and her millions of school-age followers demand a “concrete plan” to avert climate catastrophe.,142000000,Sep-17,
72,google,Greta Thunberg,Greta Thunberg responds to Asperger's critics: 'It's a superpower',https://www.theguardian.com/environment/2019/sep/02/greta-thunberg-responds-to-aspergers-critics-its-a-superpower,Teenage climate activist responds to criticism,,,
73,google,Greta Thunberg,Greta Thunberg: teenager on a global mission to 'make a ...,https://www.theguardian.com/environment/2019/sep/26/greta-thunberg-teenager-on-a-global-mission-to-make-a-difference,The Swedish climate activist Greta Thunberg has become known globally for her environmental campaign. In ...,142000000,n/a,n/a
74,google,Greta Thunberg,Greta Thunberg: 'We are ignoring natural climate solutions ...,https://www.theguardian.com/environment/2019/sep/19/greta-thunberg-we-are-ignoring-natural-climate-solutions,Film by Swedish activist and Guardian journalist George Monbiot says nature must be used to repair broken ...,142000000,n/a,n/a
75,google,Greta Thunberg,Greta Thunberg isn't “superhuman” because she's autistic ...,https://slate.com/human-interest/2019/10/greta-thunberg-autism-superpower-debunk.html,On Monday,,,
76,google,Greta Thunberg,The Latest: Greta Thunberg joins climate strike in ... - AP News,https://www.apnews.com/89a50dd66c3f474597ed0941903996ec,DENVER (AP) — The Latest on a climate strike rally with Greta Thunberg in Denver: (all times local): 2:40 p.m. Swedish climate activist Greta Thunberg says ...,142000000,n/a,n/a
77,google,Greta Thunberg,Climate activist Greta Thunberg on the power of a movement ...,https://www.youtube.com/watch?v=JT73puKg8cc,Although more Americans than ever are worried about climate change,,,
78,google,Greta Thunberg,Becoming Greta: 'Invisible Girl' to Global Climate Activist,,,,,
79,google,Greta Thunberg,Climate change: Greta Thunberg calls out the 'haters' - BBC ...,https://www.bbc.com/news/science-environment-49855980,Greta Thunberg is angry,,,
80,google,Greta Thunberg,Greta Thunberg accuses world leaders at COP24 of stealing ...,https://www.cnn.com/2018/12/16/world/greta-thunberg-cop24/index.html,Greta Thunberg,,,
81,google,Greta Thunberg,Greta Thunberg: Trump mocks teenage climate activist ...,https://www.cnn.com/2019/09/24/politics/trump-greta-thunberg-climate-change-trnd/index.html,Washington (CNN) President Donald Trump mocked Swedish climate activist Greta Thunberg on Twitter late Monday night after the 16-year-old ...,142000000,Sep-25,
82,google,Greta Thunberg,Greta Thunberg Has the Climate Alarmists' Number - WSJ,https://www.wsj.com/articles/greta-thunberg-has-the-climate-alarmists-number-11570224870,How to think about Greta Thunberg ? She is the 16-year-old Swedish environmental activist known for her articulate fulminations on climate ...,142000000,Oct-04,
83,google,Greta Thunberg,Greta Thunberg: why the right's usual attacks don't work on ...,https://www.vox.com/energy-and-environment/2019/9/26/20882958/greta-thunberg-climate-change-trump-attacks-right-wing,To her considerable and growing list of accomplishments,,,
84,google,Greta Thunberg,It's not just Greta Thunberg: why are we ignoring the developing,https://www.theguardian.com/commentisfree/2019/oct/05/greta-thunberg-developing-world-activists,Young people from the global south have been tackling the climate crisis for years. They should be celebrated too,,,
85,google,Greta Thunberg,"Greta Thunberg U.N. speech: ""You have stolen my dreams ...",https://www.cbsnews.com/news/greta-thunberg-un-speech-you-have-stolen-my-dreams-climate-activist-tells-climate-summit/,Climate activist Greta Thunberg spoke at the United Nations Climate Action Summit on Monday,,,
86,google,Greta Thunberg,Greta Thunberg: Why I began the climate protests that are ...,https://www.newscientist.com/article/mg24132213-400-greta-thunberg-why-i-began-the-climate-protests-that-are-going-global/,Swedish 16-year-old Greta Thunberg will lead a global school strike this week. Thousands of children are expected to walk-out to protest ...,142000000,Mar-13,
87,google,Greta Thunberg,The Latest: Greta Thunberg joins climate strike in ... - AP News,https://apnews.com/89a50dd66c3f474597ed0941903996ec,DENVER (AP) — The Latest on a climate strike rally with Greta Thunberg in Denver: (all times local): 2:40 p.m. Swedish climate activist Greta Thunberg says ...,142000000,n/a,n/a
88,google,Greta Thunberg,Iowa teens delighted as Greta Thunberg leads unexpected ...,https://www.theguardian.com/environment/2019/oct/04/greta-thunberg-iowa-climate-strike,More than 3000 people gathered in the shadow of the University of Iowa on Friday afternoon to hear Thunberg speak.,142000000,Oct-04,
89,google,Greta Thunberg,'Our house is on fire': Greta Thunberg,,,,,
90,google,Greta Thunberg,Hundreds of young people join Greta Thunberg in climate ...,https://www.theguardian.com/environment/2019/aug/30/greta-thunberg-un-climate-protest-new-york,Teen climate activist Greta Thunberg was joined by swelling and excited crowds of American teenagers at a protest outside the UN ...,142000000,Aug-30,
91,google,Greta Thunberg,Greta Thunberg | The Independent,https://www.independent.co.uk/author/greta-thunberg,Our planet is dying. The time for fairytales is over. In a highly anticipated speech in Congress after travelling half the way across the Atlantic by boat,,,
92,google,Greta Thunberg,Greta Thunberg rages at world leaders at UN climate summit ...,https://www.vox.com/2019/9/23/20879924/greta-thunberg-climate-action-summit-2019-un,Swedish climate activist Greta Thunberg scowls from behind a microphone at the UN Climate Action Summit Greta Thunberg indicted heads of ...,142000000,Sep-23,
93,google,Greta Thunberg,Greta Thunberg brings her potent climate activism to ...,https://www.vox.com/2019/9/19/20873043/greta-thunberg-climate-activism-washington-sunrise,As she tours Capitol Hill,,,
94,google,Greta Thunberg,The Uncanny Power of Greta Thunberg's Climate-Change ...,https://www.newyorker.com/news/daily-comment/the-uncanny-power-of-greta-thunbergs-climate-change-rhetoric,Sam Knight writes about the teen-age climate activist Greta Thunberg,,,
95,google,Greta Thunberg,Greta Thunberg | Page 1 | The New Republic,https://newrepublic.com/tags/greta-thunberg,Sinners in the Hands of an Angry Greta Thunberg. Many of the Swedish climate activist's putative allies aren't down for the cause. They're simply hoping to be ...,142000000,n/a,n/a
96,google,Greta Thunberg,Greta Thunberg (@GretaThunberg) | Twitter,https://twitter.com/gretathunberg?lang=en,The latest Tweets from Greta Thunberg (@GretaThunberg). 16 year old climate and environmental activist with Asperger's #climatestrike #fridaysforfuture.,142000000,n/a,n/a
97,google,Greta Thunberg,Greta Thunberg (@GretaThunberg) | Twitter,https://twitter.com/gretathunberg?lang=en%3Fftag%3DMSF0951a18,The latest Tweets from Greta Thunberg (@GretaThunberg). 16 year old climate and environmental activist with Asperger's #climatestrike #fridaysforfuture.,142000000,n/a,n/a
98,google,Greta Thunberg,Greta Thunberg - Twitter,https://twitter.com/GretaThunberg?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,No information is available for this page.,,,
"Learn why""",142000000,n/a,n/a,,,,,
99,google,Greta Thunberg,Greta Thunberg (@GretaThunberg) | Twitter,https://twitter.com/gretathunberg?lang=dehttps%3A%2Fwww.instagram.com%2Fgretathunberg%2F%3Fhl%3Dde,The latest Tweets from Greta Thunberg (@GretaThunberg). 16 year old climate and environmental activist with Asperger's #climatestrike #fridaysforfuture.,142000000,n/a,n/a
